,Unnamed: 0,id,gender,masterCategory,subCategory,Brand,baseColour,season,year,usage,Product Name,Image URL
1747,3555,10376,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Printed Blue Tshirts,http://assets.myntassets.com/v1/images/style/properties/e62a49647cc6ffe0438a3f7524c087e5_images.jpg
1748,3559,4253,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Probase Men's Crack Print Ghost Buster Brown T-shirt,http://assets.myntassets.com/v1/images/style/properties/89d1d08979c4adec344285217b3cf417_images.jpg
1749,3562,46395,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue & White Check Shirt,http://assets.myntassets.com/v1/images/style/properties/35634279c7e03edb1a709050398124ce_images.jpg
1750,3563,30315,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Surf-Punk-Red-T-shirt_2b4b5ff2f41c323c6eff4dcfedd43c39_images.jpg
1751,3566,24527,Men,Apparel,Topwear,Shirts,Olive,Fall,2011.0,Casual,Mother Earth Men Olive Shirt,http://assets.myntassets.com/v1/images/style/properties/38a68fd3f1dd9dd0a991d49b13991c9c_images.jpg
1752,3567,10712,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Nike Women Casual short sleeve tshirt Blue Tshirts,http://assets.myntassets.com/v1/images/style/properties/2f83bea759d284cde1f154b17456ba2f_images.jpg
1753,3568,33590,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Wrangler Men Urban Folk Polo Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/d06adfc2e9a8a5bf78aad601e3f25bfd_images.jpg
1754,3569,20187,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Solid Chambray Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/1c4f8812416a8ccbee77a1c1640663c0_images.jpg
1755,3571,41382,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Wrangler Women Blossom Pink Top,http://assets.myntassets.com/v1/images/style/properties/c64d41d2fecd65e5499a6c8506a8973b_images.jpg
1756,3573,34587,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Tonga Women Pink Printed Top,http://assets.myntassets.com/v1/images/style/properties/a252439a710457ebfa1a0a64180e9c3e_images.jpg
1757,3574,47075,Women,Apparel,Bottomwear,Patiala,Red,Fall,2012.0,Ethnic,Shree Women Red & Black Patiala,http://assets.myntassets.com/v1/images/style/properties/6e954b21e1e02c336ad18a82e06cd1b0_images.jpg
1758,3576,30127,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Flying Machine Men Green Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/943c29065589dbf074505bb3b7d50723_images.jpg
1759,3580,46361,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Locomotive Men Navy Blue Check Shirt,http://assets.myntassets.com/v1/images/style/properties/c55fa6c5818aacb53ae483c171ca5e5d_images.jpg
1760,3583,16411,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Levis Men Check Navy Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/b48a8e7d4cc02eaca989c554fa5f0702_images.jpg
1761,3584,43613,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Angry Birds Men Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Angry-Birds-Men-Red-T-shirt_652fc2af1755b012c5108fd056071b8d_images.jpg
1762,3589,41144,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Allen Solly Woman Pink Top,http://assets.myntassets.com/v1/images/style/properties/ec0b3715b36e0d661fdb4d7ad6f66b1e_images.jpg
1763,3590,40096,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/dea706257eb446a2816d0564d2ea19bd_images.jpg
1764,3593,52553,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Women Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/248555e743ea2d0a414b2ad6ef9e7711_images.jpg
1765,3594,20173,Men,Apparel,Topwear,Shirts,Purple,Winter,2011.0,Casual,Wrangler Men Dark Purple Shirt,http://assets.myntassets.com/v1/images/style/properties/74019bbf9ad2d8a13d6479f4be466a25_images.jpg
1766,3595,11406,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors Of Benetton Men Light Winter Blue T-Shirts,http://assets.myntassets.com/v1/images/style/properties/7594543ecea9a4b35d5479e148d3ccfe_images.jpg
1767,3596,41376,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Wrangler Women Kelly Blue Top,http://assets.myntassets.com/v1/images/style/properties/70b31481aa642ca68d992f25ad2768f1_images.jpg
1768,3597,14948,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Status Quo Men Stripes Maroon Tshirts,http://assets.myntassets.com/v1/images/style/properties/e7fedde5c21ba3603f5afca860930e66_images.jpg
1769,3599,57213,Women,Apparel,Bottomwear,Jeggings,Blue,Fall,2012.0,Casual,Kraus Jeans Women Blue Jeggings,http://assets.myntassets.com/v1/images/style/properties/Kraus-Jeans-Women-Blue-Jeggings_42107d479fc2a20ec36a97f15783527d_images.jpg
1770,3602,16623,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Probase Men Solid Brown Trouser,http://assets.myntassets.com/v1/images/style/properties/f34a33db7456cf5804da9f19bd5ccfdd_images.jpg
1771,3604,27164,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/569b9a387c2af263729e95b2d0b735d7_images.jpg
1772,3607,43421,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Spykar Men Navy Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/01ddaf654bb9e58b1d3670672d311ab6_images.jpg
1773,3609,11062,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,John Miller Men Solid Light Maroon Shirts,http://assets.myntassets.com/v1/images/style/properties/188da92b3a76683607813f6da2c4d8fc_images.jpg
1774,3610,14510,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Aqua Green & White Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/f2a394910ba31c3be26c532172f62056_images.jpg
1775,3611,37792,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Players Men Gingham Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/186862fa579b18a8fe7c0881ebdbf033_images.jpg
1776,3612,5147,Women,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Wrangler Women Ditsy Polka Red Shirt,http://assets.myntassets.com/v1/images/style/properties/ad6195485105995ae1613e6b31839a0b_images.jpg
1777,3614,22072,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Vishudh Women Printed Green Kurta,http://assets.myntassets.com/v1/images/style/properties/5a4477fca36aad2ed5343ba5255aa4d7_images.jpg
1778,3617,42197,Women,Apparel,Topwear,Tunics,Navy Blue,Summer,2012.0,Casual,Sepia Women Navy Blue Tunic,http://assets.myntassets.com/v1/images/style/properties/53c28e8de1ea13bbb6446554fb2b62a4_images.jpg
1779,3618,31465,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Training Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/97e40428621268f17c932efc9980b464_images.jpg
1780,3619,13735,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Belmonte Men Stripes Green Shirts,http://assets.myntassets.com/v1/images/style/properties/1ec157168a7828be6d061003da62e75d_images.jpg
1781,3620,43045,Men,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Nike Men Pink Shorts,http://assets.myntassets.com/v1/images/style/properties/670bbbbfa5c60936d3f95d9e11d10d98_images.jpg
1782,3621,19801,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Blue Tshirt,http://assets.myntassets.com/v1/images/style/properties/bb7391e2a6532c623f2661b8e0c59332_images.jpg
1783,3623,34325,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Street Moving Fusion Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/6f4dc19a414f60b76fa47306d7551e68_images.jpg
1784,3624,3082,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Probase Men's Cartoon Navy T-shirt,http://assets.myntassets.com/v1/images/style/properties/bbd51e7fc1c7bf057f38f3fe0bbe2fd9_images.jpg
1785,3627,30785,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Men Printed Blue Kurta,http://assets.myntassets.com/v1/images/style/properties/d72fbd94b5591a94d0c1210b036d5625_images.jpg
1786,3628,13507,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Chimp Men Smart Ass Green Tshirts,http://assets.myntassets.com/v1/images/style/properties/cd20980fd8e17ec3113566b1780e8cfa_images.jpg
1787,3629,57445,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Angry Birds Women Pink T-shirt,http://assets.myntassets.com/v1/images/style/properties/Angry-Birds-Women-Pink-T-shirt_36c046f6d347efa5abbdd29a0440b912_images.jpg
1788,3631,11250,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men White Striped Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/d61f33e6c31d7690569e6d4ce2d9703e_images.jpg
1789,3634,36472,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Aurelia Women Dobby Green Kurta,http://assets.myntassets.com/v1/images/style/properties/bccfe811962a63d8a99670f337ca7d63_images.jpg
1790,3636,30778,Men,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Fabindia Men Khadi Green Kurta,http://assets.myntassets.com/v1/images/style/properties/8e0a30f4e3fce2c143d842c351e2a6b2_images.jpg
1791,3644,24378,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Folklore Women Red  Kurta,http://assets.myntassets.com/v1/images/style/properties/9d166971fedb5ae6aa0a4bf310941daf_images.jpg
1792,3645,35038,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Fabindia Women Printed Pink Kurta,http://assets.myntassets.com/v1/images/style/properties/f4f04846ed9909c51a4aeda266036351_images.jpg
1793,3646,18320,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Wills Lifestyle Men Check Green Shirt,http://assets.myntassets.com/v1/images/style/properties/d2380c3544e77e5ba85dddf4430923f3_images.jpg
1794,3652,59374,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Vishudh Women Green Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/Vishudh-Women-Green-Printed-Kurta_5c60448aa0c94e7021eb13bb76bf0760_images.jpg
1795,3653,7289,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Mickey Men's Goofy's Running Royal Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/70747b6847c266cccac65d45e4e2c7e3_images.jpg
1796,3654,26877,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Jealous 21 Women Printed Pink Top,http://assets.myntassets.com/v1/images/style/properties/fefae0ac9468b258fe0d58a1aea1f249_images.jpg
1797,3656,30912,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Solid Kurti,http://assets.myntassets.com/v1/images/style/properties/7ce9cca96193ab1882722cbd75c7edca_images.jpg
1798,3660,18744,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Arrow Woman Cameron Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/f59d7f42d94ad07f4950e17ca5115835_images.jpg
1799,3661,7887,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Casual,Proline Men Blue Track Pants,http://assets.myntassets.com/v1/images/style/properties/94facfc2f1c4234e90892f6219836206_images.jpg
1800,3663,18576,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Riddim Red Tshirt,http://assets.myntassets.com/v1/images/style/properties/5a52a52ca9df6a30b57b3535f9e62f8d_images.jpg
1801,3664,37139,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,Wills Lifestyle Men Pink Check Shirt,http://assets.myntassets.com/v1/images/style/properties/940e25a3090351afb9bccd622a9c6835_images.jpg
1802,3667,20348,Women,Apparel,Topwear,Tunics,Purple,Fall,2011.0,Casual,Scullers For Her Women Solid Purple Tunic,http://assets.myntassets.com/v1/images/style/properties/ac9cb5632a81234a91e9f60ed925d4fc_images.jpg
1803,3668,59380,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Vishudh Women Blue Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/Vishudh-Women-Navy-Blue-Kurta_e8e431456fa1fef1fe7351fc040d9f0c_images.jpg
1804,3669,26883,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Jealous 21 Women Printed Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/821fdeccccd7212eb7a6b16bee6f771f_images.jpg
1805,3670,19662,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Printed Blue Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/3785ab1b269c9fabc713a7fb4f0f497d_images.jpg
1806,3676,57028,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Forever New Women Red Top,http://assets.myntassets.com/v1/images/style/properties/Forever-New-Women-Red-Top_53057f67c41a752e2a68ba36a30b8691_images.jpg
1807,3677,21894,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,BIBA Women sequin Purple Kurta,http://assets.myntassets.com/v1/images/style/properties/e9c32b3ffca4fbec8a87933ffa4086c2_images.jpg
1808,3678,5718,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Basics Men Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/f8086ebfe88e2c54f68f8855a6d18743_images.jpg
1809,3680,28773,Women,Apparel,Topwear,Kurtis,Green,Summer,2012.0,Ethnic,Aurelia Women Printed Green Kurti,http://assets.myntassets.com/v1/images/style/properties/94ab8c8b28bff4bf371be2e3a332e6fe_images.jpg
1810,3681,2159,Men,Apparel,Topwear,Tshirts,Green,Spring,2011.0,Casual,Basics Men Green Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/ec6ddc032d1af369cb3519b7c19c9f2b_images.jpg
1811,3682,8463,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Jealous 21 Women Jealous Paiva Pink Tops,http://assets.myntassets.com/v1/images/style/properties/ef91444af898d73ee81525248d05fa12_images.jpg
1812,3683,44867,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Green Graphic Story T-shirt,http://assets.myntassets.com/v1/images/style/properties/be5c049b9e505940554b79fe883c5497_images.jpg
1813,3684,25850,Women,Apparel,Topwear,Kurtis,Red,Summer,2012.0,Ethnic,Diva Women Printed Red Kurti,http://assets.myntassets.com/v1/images/style/properties/4eebff519f331bb33e037fd99687ae60_images.jpg
1814,3685,33935,Men,Apparel,Topwear,Tshirts,Turquoise Blue,Summer,2012.0,Casual,ADIDAS Men Polo Turquoise Blue T-Shirt,http://assets.myntassets.com/v1/images/style/properties/1808b1849cc3fb6fc22b9cd3989865d6_images.jpg
1815,3686,5972,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Highlander Men Red Black Checked Shirts,http://assets.myntassets.com/v1/images/style/properties/f1090c6b17f58bb6c534af92c7f269f9_images.jpg
1816,3689,51589,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012.0,Casual,Wrangler Women Blue Jeggings,http://assets.myntassets.com/v1/images/style/properties/5a4768afd3264994a1f333c4a656463d_images.jpg
1817,3692,24511,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Mother Earth Women Pink Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/cb36891d7a8df67f58d5e842a6403072_images.jpg
1818,3695,26246,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Proline Men Green Polo Tshirt,http://assets.myntassets.com/v1/images/style/properties/a0dbc49617cb68a3ce1fe352d5410f51_images.jpg
1819,3700,47043,Women,Apparel,Bottomwear,Salwar,Orange,Summer,2012.0,Ethnic,Shree Women Orange & Pink Jodhpuri Salwar,http://assets.myntassets.com/v1/images/style/properties/cb0942eaa0b8f4c5363809eaa2f90fcc_images.jpg
1820,3705,13393,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,United Colors of Benetton Men Check Green Shirts,http://assets.myntassets.com/v1/images/style/properties/f81b88f9a7a6be5c2c3c813a4e18c813_images.jpg
1821,3706,30111,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Flying Machine Men Check Green & Brown Shirt,http://assets.myntassets.com/v1/images/style/properties/b6b5ffd1c549f54ee700f6fe33de009f_images.jpg
1822,3707,40266,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Scullers Men Navy Blue Striped T-shirt,http://assets.myntassets.com/v1/images/style/properties/138d09f6d00114df5ff64dce45cbfc2b_images.jpg
1823,3711,23162,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Mark Taylor Men Navy Blue Printed T-shirt,http://assets.myntassets.com/v1/images/style/properties/64000268684959337eb6c891469f704c_images.jpg
1825,3713,16285,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Peter England Men Printed Blue TShirt,http://assets.myntassets.com/v1/images/style/properties/fd7afa59e41068d1f614c5715ff894d4_images.jpg
1826,3714,9748,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Indian Terrain Men Navy Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/c4d0e3caebfa563f0aec9edfaa9937ea_images.jpg
1827,3716,12625,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Probase Men Printed Orange Tshirts,http://assets.myntassets.com/v1/images/style/properties/3ecb04a852fe3408812fd029b74faf3b_images.jpg
1828,3717,32222,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Fabindia Women Striped Green Kurta,http://assets.myntassets.com/v1/images/style/properties/775eaaae83fc410fd5b67c5d89a3b3ab_images.jpg
1829,3718,40602,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Span Women Green Kurta,http://assets.myntassets.com/v1/images/style/properties/64f298af96cead281f68a8217ea243ed_images.jpg
1830,3719,24347,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,ADIDAS Women Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/c9e1ef111a0f0c9ed89aa0dd8d292fb4_images.jpg
1831,3721,53215,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,Mark Taylor Men Pink Shirt,http://assets.myntassets.com/v1/images/style/properties/1d635e4e0b9f2fb2158e703208116686_images.jpg
1832,3723,37750,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,John Players Men Blue Check Shirt,http://assets.myntassets.com/v1/images/style/properties/ab84677b22ac321e1571baef19847891_images.jpg
1833,3724,11292,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Millard Jeans,http://assets.myntassets.com/v1/images/style/properties/648ec60e085e3bfc3c95949ece4faaa3_images.jpg
1834,3725,24175,Women,Apparel,Topwear,Kurtis,Olive,Fall,2011.0,Ethnic,Aurelia Women Olive Kurti,http://assets.myntassets.com/v1/images/style/properties/8e8ffd4eec7083bee1392e4510d28872_images.jpg
1835,3726,10340,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,United Colors of Benetton Women Green Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/fd0ba3cc85973d2444917e1a6d2fb356_images.jpg
1836,3729,4265,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Jealous 21 Women Plain Pink Top,http://assets.myntassets.com/v1/images/style/properties/a0e7dfdc7d836f3612a6ca7f9f284a39_images.jpg
1837,3732,17165,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,U.S. Polo Assn. Men Maroon & White Check Shirt,http://assets.myntassets.com/v1/images/style/properties/f7919c8de26017dd7349bf38bb0f5208_images.jpg
1838,3733,6532,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2011.0,Sports,Nike Women's Border Pink Skirt,http://assets.myntassets.com/v1/images/style/properties/996dc25fe1f44e21ff30c34d0cbed025_images.jpg
1839,3737,31695,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Folklore Women Printed Purple Kurta,http://assets.myntassets.com/v1/images/style/properties/6cfc5787a087ed6d01ec63550c9988fd_images.jpg
1840,3738,23196,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Highlander Men Green Check Shirt,http://assets.myntassets.com/v1/images/style/properties/fb209af384d0d1af00368397afc12636_images.jpg
1841,3739,22044,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Vishudh Women Printed Green Kurta,http://assets.myntassets.com/v1/images/style/properties/ce5a9a5e24a7362755579bc46cc2e5f6_images.jpg
1842,3743,11054,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Check Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/25e7d9f4a4e80e97e207035dd6be52e1_images.jpg
1843,3746,14526,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Aqua Blue & White Grey Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/fb97e6093ce675d9baf8053140860d41_images.jpg
