brand,product_name,price,image_url,product_type,shade,color_hex,description,url,image_alt,source
NYX Professional Makeup,NYX Professional Makeup Wonder Stick Cream Highlight & Contour Stick,14.0,https://media.ulta.com/i/ulta/2595214?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#168628,Beautiful nyx professional makeup wonder stick cream highlight & contour stick for a flawless finish,No URL,No alt text,all_makeup_products
Benefit Cosmetics,Benefit Cosmetics Boi-ing Cakeless Full Coverage Waterproof Liquid Concealer,28.0,https://media.ulta.com/i/ulta/2548927?w=400&$ProductCardNeutralBGLight$&fmt=auto,Concealer,Rich,#92d696,Beautiful benefit cosmetics boi-ing cakeless full coverage waterproof liquid concealer for a flawless finish,No URL,No alt text,all_makeup_products
DIBS Beauty,DIBS Beauty GlowTour Duo Shimmering Blush + Contour Stick,38.0,https://media.ulta.com/i/ulta/2628527?w=400&$ProductCardNeutralBGLight$&fmt=auto,Blush,Light,#a937ab,Beautiful dibs beauty glowtour duo shimmering blush + contour stick for a flawless finish,No URL,No alt text,all_makeup_products
Smashbox,"Smashbox Cali Contour Blush, Highlighter, & Bronzer Face Palette",46.0,https://media.ulta.com/i/ulta/2526226?w=400&$ProductCardNeutralBGLight$&fmt=auto,Blush,Deep,#d45e05,"Beautiful smashbox cali contour blush, highlighter, & bronzer face palette for a flawless finish",No URL,No alt text,all_makeup_products
Anastasia Beverly Hills,Anastasia Beverly Hills Matte Cream Contour & Highlight Sticks,25.0,https://media.ulta.com/i/ulta/2308354?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Deep,#8b3d53,Beautiful anastasia beverly hills matte cream contour & highlight sticks for a flawless finish,No URL,No alt text,all_makeup_products
Dior,Dior Forever Skin Contour Stick,47.0,https://media.ulta.com/i/ulta/2629065?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Deep,#f6160c,Beautiful dior forever skin contour stick for a flawless finish,No URL,No alt text,all_makeup_products
Too Faced,Too Faced Born This Way Natural Finish Longwear Liquid Foundation,47.0,https://media.ulta.com/i/ulta/2290019?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Deep,#69d29e,Beautiful too faced born this way natural finish longwear liquid foundation for a flawless finish,No URL,No alt text,all_makeup_products
Clinique,Clinique Even Better Makeup Broad Spectrum SPF 15 Foundation,39.0,https://media.ulta.com/i/ulta/2206257?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Deep,#3543ce,Beautiful clinique even better makeup broad spectrum spf 15 foundation for a flawless finish,No URL,No alt text,all_makeup_products
bareMinerals,bareMinerals ORIGINAL Loose Talc-Free Mineral Powder Foundation SPF 15,39.0,https://media.ulta.com/i/ulta/2093947?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Deep,#d2349f,Beautiful bareminerals original loose talc-free mineral powder foundation spf 15 for a flawless finish,No URL,No alt text,all_makeup_products
NARS,NARS Natural Radiant Longwear Foundation,54.0,https://media.ulta.com/i/ulta/2523154?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Light,#fd068c,Beautiful nars natural radiant longwear foundation for a flawless finish,No URL,No alt text,all_makeup_products
NARS,NARS Light Reflecting Advanced Skincare Foundation,54.0,https://media.ulta.com/i/ulta/2591117?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Rich,#e8b01b,Beautiful nars light reflecting advanced skincare foundation for a flawless finish,No URL,No alt text,all_makeup_products
HOURGLASS,Phantom Volumizing Glossy Balm,38.0,https://media.ulta.com/i/ulta/2595487?w=1080&h=1080&fmt=auto,Makeup,Medium,#ca9e03,Beautiful phantom volumizing glossy balm for a flawless finish,No URL,No alt text,all_makeup_products
HOURGLASS,Veil Translucent Setting Powder,52.0,https://media.ulta.com/i/ulta/2572599?w=400&$ProductCardNeutralBGLight$&fmt=auto,Powder,Rich,#599fd9,Beautiful veil translucent setting powder for a flawless finish,No URL,No alt text,all_makeup_products
HOURGLASS,Ambient Soft Glow Foundation,58.0,https://media.ulta.com/i/ulta/2599666?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Rich,#0f6b92,Beautiful ambient soft glow foundation for a flawless finish,No URL,No alt text,all_makeup_products
HOURGLASS,Veil Hydrating Skin Tint,49.0,https://media.ulta.com/i/ulta/2611437?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#ba3489,Beautiful veil hydrating skin tint for a flawless finish,No URL,No alt text,all_makeup_products
MAC,Studio Radiance Serum Powered Foundation,46.0,https://media.ulta.com/i/ulta/2613962?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Medium,#a8bc9b,Beautiful studio radiance serum powered foundation for a flawless finish,No URL,No alt text,all_makeup_products
NYX Professional Makeup,Fat Oil Lip Drip Vegan Lip Oil,9.0,https://media.ulta.com/i/ulta/2626457?w=1080&h=1080&fmt=auto,Lipstick,Medium,#680c25,Beautiful fat oil lip drip vegan lip oil for a flawless finish,No URL,No alt text,all_makeup_products
NYX Professional Makeup,Butter Gloss Non-Sticky Lip Gloss,6.0,https://media.ulta.com/i/ulta/2596593?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Rich,#153369,Beautiful butter gloss non-sticky lip gloss for a flawless finish,No URL,No alt text,all_makeup_products
ColourPop,So Juicy Plumping Glossy Lip Oil,10.0,https://media.ulta.com/i/ulta/2626945?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Rich,#8c2bca,Beautiful so juicy plumping glossy lip oil for a flawless finish,No URL,No alt text,all_makeup_products
r.e.m. beauty,Essential Drip Lip Oil,18.0,https://media.ulta.com/i/ulta/2596971?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Medium,#06854e,Beautiful essential drip lip oil for a flawless finish,No URL,No alt text,all_makeup_products
NARS,Afterglow Lip Oil,28.0,https://media.ulta.com/i/ulta/2634563?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Deep,#a4e375,Beautiful afterglow lip oil for a flawless finish,No URL,No alt text,all_makeup_products
ILIA,Balmy Gloss Tinted Lip Oil,26.0,https://media.ulta.com/i/ulta/2629292?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Rich,#4e3459,Beautiful balmy gloss tinted lip oil for a flawless finish,No URL,No alt text,all_makeup_products
Essence,Hydra Kiss Lip Oil,4.99,https://media.ulta.com/i/ulta/2618296?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Deep,#07d4ce,Beautiful hydra kiss lip oil for a flawless finish,No URL,No alt text,all_makeup_products
e.l.f. Cosmetics,Glow Reviver Lip Oil,8.0,https://media.ulta.com/i/ulta/2615649?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Medium,#c24279,Beautiful glow reviver lip oil for a flawless finish,No URL,No alt text,all_makeup_products
Well People,Supernatural Stick Highlighter,22.0,https://media.ulta.com/i/ulta/2596718?w=1080&h=1080&fmt=auto,Highlighter,Light,#66a091,Beautiful supernatural stick highlighter for a flawless finish,No URL,No alt text,all_makeup_products
KYLIE COSMETICS,Matte Lip Kit,35.0,https://media.ulta.com/i/ulta/2583995?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Deep,#0cdc8f,Beautiful matte lip kit for a flawless finish,No URL,No alt text,all_makeup_products
Well People,Expressionist Brow Pencil,14.0,https://media.ulta.com/i/ulta/2596723?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#8d1145,Beautiful expressionist brow pencil for a flawless finish,No URL,No alt text,all_makeup_products
Buxom,Full-On Plumping Lip Polish,25.0,https://media.ulta.com/i/ulta/2299134?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Rich,#b02b47,Beautiful full-on plumping lip polish for a flawless finish,No URL,No alt text,all_makeup_products
Too Faced,Born This Way Natural Finish Longwear Liquid Foundation,47.0,https://media.ulta.com/i/ulta/2290019?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Deep,#23bd7a,Beautiful born this way natural finish longwear liquid foundation for a flawless finish,No URL,No alt text,all_makeup_products
MAC,Lip Liner Pencil,25.0,https://media.ulta.com/i/ulta/2510600?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Rich,#af7758,Beautiful lip liner pencil for a flawless finish,No URL,No alt text,all_makeup_products
Lancôme,Juicy Tubes Original Lip Gloss,25.0,https://media.ulta.com/i/ulta/2562202?w=1080&h=1080&fmt=auto,Lipstick,Light,#81dd29,Beautiful juicy tubes original lip gloss for a flawless finish,No URL,No alt text,all_makeup_products
Benefit Cosmetics,Mighty Fine Brow Pen,28.0,https://media.ulta.com/i/ulta/2632392?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#1800af,Beautiful mighty fine brow pen for a flawless finish,No URL,No alt text,all_makeup_products
Lancôme,Teint Idole Ultra Wear Care and Glow Foundation,53.0,https://media.ulta.com/i/ulta/2598636?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Light,#8dced4,Beautiful teint idole ultra wear care and glow foundation for a flawless finish,No URL,No alt text,all_makeup_products
Anastasia Beverly Hills,Impeccable Blurring Second-Skin Matte Foundation,46.0,https://media.ulta.com/i/ulta/2634156?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Medium,#2ead22,Beautiful impeccable blurring second-skin matte foundation for a flawless finish,No URL,No alt text,all_makeup_products
jane iredale,Beyond Matte Liquid Foundation,52.0,https://media.ulta.com/i/ulta/2552811?w=1080&h=1080&fmt=auto,Foundation,Deep,#51d992,Beautiful beyond matte liquid foundation for a flawless finish,No URL,No alt text,all_makeup_products
Too Faced,Better Than Sex Volumizing & Lengthening Mascara,29.0,https://media.ulta.com/i/ulta/2263444?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Rich,#4f6be3,Beautiful better than sex volumizing & lengthening mascara for a flawless finish,No URL,No alt text,all_makeup_products
L'Oréal,Infallible Up to 32 Hour Fresh Wear Foundation,16.99,https://media.ulta.com/i/ulta/2538170?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Rich,#46eae3,Beautiful infallible up to 32 hour fresh wear foundation for a flawless finish,No URL,No alt text,all_makeup_products
Benefit Cosmetics,Gimme Brow+ Tinted Volumizing Eyebrow Gel,27.0,https://media.ulta.com/i/ulta/2529257?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Deep,#83a64c,Beautiful gimme brow+ tinted volumizing eyebrow gel for a flawless finish,No URL,No alt text,all_makeup_products
Juvia's Place,I Am Magic Loose Setting Powder,14.0,https://media.ulta.com/i/ulta/2552139?w=1080&h=1080&fmt=auto,Powder,Medium,#12b12b,Beautiful i am magic loose setting powder for a flawless finish,No URL,No alt text,all_makeup_products
IT Cosmetics,Lash Blowout Volumizing Mascara,13.5,https://media.ulta.com/i/ulta/2553339?w=1080&h=1080&fmt=auto,Mascara,Deep,#a75d3c,Beautiful lash blowout volumizing mascara for a flawless finish,No URL,No alt text,all_makeup_products
IT Cosmetics,CC+ Cream Natural Matte Foundation with SPF 40,47.0,https://media.ulta.com/i/ulta/2621794?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Light,#f2dd74,Beautiful cc+ cream natural matte foundation with spf 40 for a flawless finish,No URL,No alt text,all_makeup_products
Stila,Stay All Day Smudge & Set Waterproof Gel Eye Liner,23.0,https://media.ulta.com/i/ulta/2626230?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Deep,#1c4bb1,Beautiful stay all day smudge & set waterproof gel eye liner for a flawless finish,No URL,No alt text,all_makeup_products
Lancôme,Travel Size Monsieur Big Volumizing Mascara,16.0,https://media.ulta.com/i/ulta/2512281?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Light,#e24335,Beautiful travel size monsieur big volumizing mascara for a flawless finish,No URL,No alt text,all_makeup_products
HOURGLASS,Unlocked Instant Extensions Mascara,33.0,https://media.ulta.com/i/ulta/2572577?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Rich,#9778d2,Beautiful unlocked instant extensions mascara for a flawless finish,No URL,No alt text,all_makeup_products
Urban Decay Cosmetics,Vegan Perversion Volumizing Mascara,19.6,https://media.ulta.com/i/ulta/2635112?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Deep,#a54d4d,Beautiful vegan perversion volumizing mascara for a flawless finish,No URL,No alt text,all_makeup_products
Too Faced,Better Than Sex Volumizing & Lengthening Waterproof Mascara,20.3,https://media.ulta.com/i/ulta/2302800?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Deep,#4d7ada,Beautiful better than sex volumizing & lengthening waterproof mascara for a flawless finish,No URL,No alt text,all_makeup_products
L'Oréal,Voluminous Panorama Washable Mascara,11.19,https://media.ulta.com/i/ulta/2617241?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Deep,#6b1fb0,Beautiful voluminous panorama washable mascara for a flawless finish,No URL,No alt text,all_makeup_products
L'Oréal,Voluminous Lash Paradise Volume Mascara,9.09,https://media.ulta.com/i/ulta/2510037?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Deep,#65fc1a,Beautiful voluminous lash paradise volume mascara for a flawless finish,No URL,No alt text,all_makeup_products
Too Faced,Better Than Sex Foreplay Mascara Primer,21.0,https://media.ulta.com/i/ulta/2611622?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Medium,#faaf3c,Beautiful better than sex foreplay mascara primer for a flawless finish,No URL,No alt text,all_makeup_products
Charlotte Tilbury,Exagger-eyes Volume Mascara,29.0,https://media.ulta.com/i/ulta/2628437?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Deep,#eaac06,Beautiful exagger-eyes volume mascara for a flawless finish,No URL,No alt text,all_makeup_products
Tarte,"Lights, Camera, Splashes Waterproof Mascara",27.0,https://media.ulta.com/i/ulta/2220241?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Light,#b7a8ed,"Beautiful lights, camera, splashes waterproof mascara for a flawless finish",No URL,No alt text,all_makeup_products
CoverGirl,Clean Fresh Hydrating Concealer,11.99,https://media.ulta.com/i/ulta/2561982?w=1080&h=1080&fmt=auto,Concealer,Light,#b8bec1,Beautiful clean fresh hydrating concealer for a flawless finish,No URL,No alt text,all_makeup_products
Wet n Wild,Ultimate Brow Micro Brow Pencil,4.99,https://media.ulta.com/i/ulta/2558465?w=1080&h=1080&fmt=auto,Makeup,Light,#1f6e30,Beautiful ultimate brow micro brow pencil for a flawless finish,No URL,No alt text,all_makeup_products
BOBBI BROWN,Mini Vitamin Enriched Face Base Moisturizer & Primer with Vitamin C + Hyaluronic Acid,25.0,https://media.ulta.com/i/ulta/2583729?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Deep,#c821c3,Beautiful mini vitamin enriched face base moisturizer & primer with vitamin c + hyaluronic acid for a flawless finish,No URL,No alt text,all_makeup_products
IT Cosmetics,Bye Bye Under Eye Full Coverage Anti-Aging Waterproof Concealer,29.0,https://media.ulta.com/i/ulta/2533871?w=400&$ProductCardNeutralBGLight$&fmt=auto,Concealer,Rich,#442814,Beautiful bye bye under eye full coverage anti-aging waterproof concealer for a flawless finish,No URL,No alt text,all_makeup_products
Too Faced,Born This Way Super Coverage Multi-Use Concealer,36.0,https://media.ulta.com/i/ulta/2529025?w=400&$ProductCardNeutralBGLight$&fmt=auto,Concealer,Light,#476a6f,Beautiful born this way super coverage multi-use concealer for a flawless finish,No URL,No alt text,all_makeup_products
Pacifica,Animal Magic Eye Shadow Palette,24.0,https://media.ulta.com/i/ulta/2557061?w=1080&h=1080&fmt=auto,Eyeshadow,Deep,#14f728,Beautiful animal magic eye shadow palette for a flawless finish,No URL,No alt text,all_makeup_products
Benefit Cosmetics,"Precisely, My Brow Pencil Waterproof Eyebrow Definer",27.0,https://media.ulta.com/i/ulta/2529928?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#6f694a,"Beautiful precisely, my brow pencil waterproof eyebrow definer for a flawless finish",No URL,No alt text,all_makeup_products
Laura Mercier,Caviar Stick Eyeshadow,33.0,https://media.ulta.com/i/ulta/2610696?w=400&$ProductCardNeutralBGLight$&fmt=auto,Eyeshadow,Deep,#b82fec,Beautiful caviar stick eyeshadow for a flawless finish,No URL,No alt text,all_makeup_products
ULTA Beauty Collection,Eyeshadow Singles,9.0,https://media.ulta.com/i/ulta/2616794?w=400&$ProductCardNeutralBGLight$&fmt=auto,Eyeshadow,Rich,#cd0b17,Beautiful eyeshadow singles for a flawless finish,No URL,No alt text,all_makeup_products
Shiseido,Eyelash Curler,27.0,https://media.ulta.com/i/ulta/2305959?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Rich,#4cc26a,Beautiful eyelash curler for a flawless finish,No URL,No alt text,all_makeup_products
e.l.f. Cosmetics,Flawless Face 6 Piece Brush Collection,15.0,https://media.ulta.com/i/ulta/2538871?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#c795a7,Beautiful flawless face 6 piece brush collection for a flawless finish,No URL,No alt text,all_makeup_products
ColourPop,Nude Mood Pressed Powder Palette,14.0,https://media.ulta.com/i/ulta/2561411?w=400&$ProductCardNeutralBGLight$&fmt=auto,Powder,Light,#f69da6,Beautiful nude mood pressed powder palette for a flawless finish,No URL,No alt text,all_makeup_products
ColourPop,By The Rosé Pressed Powder Palette,14.0,https://media.ulta.com/i/ulta/2592780?w=400&$ProductCardNeutralBGLight$&fmt=auto,Powder,Deep,#5b4763,Beautiful by the rosé pressed powder palette for a flawless finish,No URL,No alt text,all_makeup_products
Morphe,18W Natural Wonder Artistry Palette,20.0,https://media.ulta.com/i/ulta/2602006?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Deep,#b926c1,Beautiful 18w natural wonder artistry palette for a flawless finish,No URL,No alt text,all_makeup_products
ColourPop,So Elemental Eyeshadow Palette,14.0,https://media.ulta.com/i/ulta/2623617?w=400&$ProductCardNeutralBGLight$&fmt=auto,Eyeshadow,Rich,#695cc0,Beautiful so elemental eyeshadow palette for a flawless finish,No URL,No alt text,all_makeup_products
Morphe,Forbidden Honey Eyeshadow Palette,15.0,https://media.ulta.com/i/ulta/2636585?w=400&$ProductCardNeutralBGLight$&fmt=auto,Eyeshadow,Rich,#f63e22,Beautiful forbidden honey eyeshadow palette for a flawless finish,No URL,No alt text,all_makeup_products
EcoTools,Start The Day Beautifully Makeup Brush Set,14.99,https://media.ulta.com/i/ulta/2516408?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Deep,#d8cb27,Beautiful start the day beautifully makeup brush set for a flawless finish,No URL,No alt text,all_makeup_products
KYLIE COSMETICS,Velvet Lip Kit,35.0,https://media.ulta.com/i/ulta/2585658?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Rich,#17946b,Beautiful velvet lip kit for a flawless finish,No URL,No alt text,all_makeup_products
Anastasia Beverly Hills,Soft Glam II Mini Eyeshadow Palette,29.0,https://media.ulta.com/i/ulta/2570731?w=400&$ProductCardNeutralBGLight$&fmt=auto,Eyeshadow,Light,#6ba847,Beautiful soft glam ii mini eyeshadow palette for a flawless finish,No URL,No alt text,all_makeup_products
CoverGirl,Clean Fresh Yummy Lip Gloss,11.99,https://media.ulta.com/i/ulta/2604174?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Light,#03da1b,Beautiful clean fresh yummy lip gloss for a flawless finish,No URL,No alt text,all_makeup_products
